จังหวัดของโรงเรียน,ชื่อโรงเรียน
สุรินทร์,ศูนย์ส่งเสริมการเรียนรู้อำเภอบัวเชด (กศน.)
สุรินทร์,ศูนย์ส่งเสริมการเรียนรู้อำเภอพนมดงรัก (กศน.)
สุรินทร์,ศูนย์ส่งเสริมการเรียนรู้อำเภอศรีณรงค์ (กศน.)
สุรินทร์,ศูนย์ส่งเสริมการเรียนรู้อำเภอเขวาสินรินทร์ (กศน.)
สุรินทร์,ศูนย์ส่งเสริมการเรียนรู้อำเภอโนนนารายณ์ (กศน.)
สุรินทร์,สำนักงานส่งเสริมการเรียนรู้จังหวัดสุรินทร์ (กศน.)
สุรินทร์,ศูนย์การศึกษานอกระบบและการศึกษาตามอัธยาศัย จังหวัดสุรินทร์
สุรินทร์,ศูนย์การศึกษานอกระบบและการศึกษาตามอัธยาศัย อำเภอเมืองสุรินทร์
สุรินทร์,ศูนย์การศึกษานอกระบบและการศึกษาตามอัธยาศัย อำเภอชุมพลบุรี
สุรินทร์,ศูนย์การศึกษานอกระบบและการศึกษาตามอัธยาศัย อำเภอท่าตูม
สุรินทร์,ศูนย์การศึกษานอกระบบและการศึกษาตามอัธยาศัย อำเภอจอมพระ
สุรินทร์,ศูนย์การศึกษานอกระบบและการศึกษาตามอัธยาศัย อำเภอปราสาท
สุรินทร์,ศูนย์การศึกษานอกระบบและการศึกษาตามอัธยาศัย อำเภอกาบเชิง
สุรินทร์,ศูนย์การศึกษานอกระบบและการศึกษาตามอัธยาศัย อำเภอรัตนบุรี
สุรินทร์,ศูนย์การศึกษานอกระบบและการศึกษาตามอัธยาศัย อำเภอสนม
สุรินทร์,ศูนย์การศึกษานอกระบบและการศึกษาตามอัธยาศัย อำเภอศีขรภูมิ
สุรินทร์,ศูนย์การศึกษานอกระบบและการศึกษาตามอัธยาศัย อำเภอสังขะ
สุรินทร์,ศูนย์การศึกษานอกระบบและการศึกษาตามอัธยาศัย อำเภอลำดวน
สุรินทร์,ศูนย์การศึกษานอกระบบและการศึกษาตามอัธยาศัย อำเภอสำโรงทาบ
